timestamp(ms),ADXL_X,ADXL_Y,ADXL_Z,ADXL_T,LIS_X,LIS_Y,LIS_Z,LIS_T
1776664720,,-0.061813,0.979031,0.981172,0.055,0.009,,
1776664720,0.017986,-0.059937,0.980053,0.982049,0.057,,1.067,1.0685
1776664720,,,,,,0.011,1.07,1.0716
1776664720,0.017986,-0.059937,0.980053,0.982049,0.058,0.012,1.071,
1776664720,0.017803,-0.061836,0.978912,0.981025,0.055,0.009,1.076,1.0774
1776664720,0.018467,-0.061115,0.980625,0.982701,0.052,0.011,1.072,
1776664720,,,,,,,,1.0733
1776664720,0.018467,-0.061115,0.980625,0.982701,0.051,0.009,,
1776664720,,,,,,,1.072,1.0733
1776664720,0.018265,,,,,,,
1776664720,,-0.061428,0.97855,0.980646,0.053,,,
1776664720,0.018265,-0.061428,0.97855,0.980646,0.055,0.01,1.072,1.0733
1776664720,,,,,,,1.069,1.0705
1776664720,0.018044,-0.062054,0.980118,0.982246,0.058,0.008,1.071,
1776664720,0.019611,-0.060863,0.979015,0.981101,,,,1.0726
1776664720,,,,,0.056,0.009,1.07,1.0715
1776664720,0.019611,-0.060863,0.979015,,,,,
1776664720,,,,0.981101,0.055,0.01,,
1776664720,0.018642,-0.061676,0.978321,,,,1.071,1.0725
1776664720,,,,0.98044,0.051,0.007,1.069,1.0702
1776664720,0.01749,,,,,,,
1776664720,,-0.062889,0.981415,0.983583,0.061,0.008,1.081,1.0827
1776664720,0.01749,-0.062889,0.981415,0.983583,0.05,0.01,1.065,1.0662
1776664720,0.018982,,,,,,,
1776664720,,-0.061699,0.979412,0.981537,,,,
1776664720,,,,,0.054,0.013,1.067,1.0684
1776664720,0.018982,-0.060062,0.979431,0.981455,,,,
1776664720,,,,,0.048,0.01,1.075,1.0761
1776664720,0.018185,-0.060062,,,,,,
1776664720,,,0.979431,0.98144,0.047,0.011,1.073,1.0741
1776664720,0.019157,-0.061657,0.979485,0.98161,0.062,0.013,,
1776664720,,,,,,,1.064,1.0659
1776664720,0.019157,-0.061657,0.979485,0.98161,0.06,0.007,1.059,1.0607
1776664720,0.018402,-0.061764,,,,,,
1776664720,,,0.978321,0.980442,0.061,0.008,1.074,1.0758
1776664720,0.017632,-0.062332,0.978188,0.98033,0.059,0.007,1.061,
1776664720,,,,,,,,1.0627
1776664720,0.017632,,,,,,,
1776664720,,-0.062332,0.978188,0.98033,0.063,0.008,1.076,1.0779
1776664720,0.018509,-0.061794,0.979458,0.98158,0.058,0.008,1.068,1.0696
1776664720,0.01886,-0.062172,0.979958,0.982109,0.064,,,
1776664720,,,,,,0.007,1.065,1.0669
1776664720,0.01886,-0.062172,0.979958,0.982109,0.064,0.005,,
1776664720,,,,,,,1.081,1.0829
1776664720,0.019058,-0.060726,,,,,,
1776664720,,,0.978821,0.980888,0.054,0.003,1.074,1.0754
1776664720,0.019058,-0.060726,0.978821,0.980888,0.057,0.009,1.075,1.0765
1776664720,0.018002,-0.061382,0.978016,,,,,
1776664720,,,,0.980106,0.052,0.006,1.083,1.0843
1776664720,0.017456,-0.0625,0.980804,0.982949,0.054,0.01,1.075,1.0764
1776664720,0.017456,,,,,,,
1776664720,,-0.0625,0.980804,0.982949,0.056,0.011,1.063,1.0645
1776664720,0.018696,-0.061188,0.978401,0.980491,0.052,0.01,,
1776664720,,,,,,,1.071,1.0723
1776664720,0.01833,-0.061508,0.978588,0.980691,0.052,0.01,1.077,
1776664720,,,,,,,,1.0783
1776664720,0.01833,-0.061508,0.978588,0.980691,,,,
1776664720,,,,,0.049,0.004,1.071,1.0721
1776664720,0.018162,-0.061462,0.982609,0.984697,0.051,0.011,1.081,1.0823
1776664720,0.019016,-0.061882,0.978065,,,,,
1776664720,,,,0.980206,0.051,0.013,1.072,1.0733
1776664720,0.019016,,,,,,,
1776664720,,-0.061882,0.978065,0.980206,0.055,0.01,1.067,1.0685
1776664720,0.017178,-0.060497,0.979614,0.981631,0.055,0.012,,
1776664720,,,,,,,1.064,1.0655
1776664720,0.017178,,,,,,,
1776664720,,-0.060497,0.979614,0.981631,0.054,0.003,1.064,1.0654
1776664720,0.017624,-0.061008,0.980667,0.982721,0.054,0.005,1.068,
1776664720,,,,,,,,1.0694
1776664720,0.019653,-0.061268,,,,,,
1776664720,,,0.977669,0.979784,0.056,0.004,1.069,1.0705
1776664720,0.019653,-0.061268,0.977669,0.979784,0.053,0.005,1.07,1.0713
1776664720,0.018196,-0.060936,0.98053,,,,,
1776664720,,,,0.98259,0.054,0.008,1.07,1.0714
1776664720,0.01873,-0.062809,0.979694,0.981884,0.057,0.007,1.071,1.0725
1776664720,0.01873,-0.062809,,,,,,
1776664720,,,0.979694,0.981884,0.057,0.006,1.071,1.0725
1776664720,0.018566,-0.060921,0.979729,0.981797,0.056,0.005,1.068,1.0695
1776664720,0.017288,-0.060482,,,,,,
1776664720,,,0.97963,0.981647,0.057,0.009,1.072,1.0736
1776664720,0.017288,-0.060482,0.97963,0.981647,0.054,0.009,1.069,1.0704
1776664720,0.019108,-0.062,0.980145,0.982289,,,,
1776664720,,,,,0.056,0.008,1.074,1.0755
1776664720,0.019108,-0.062,0.980145,0.982289,0.056,0.007,1.072,1.0735
1776664720,0.018997,-0.062336,,,,,,
1776664720,,,0.980091,0.982255,0.055,0.004,1.076,1.0774
1776664720,0.018291,-0.062267,0.979523,0.98167,0.054,0.005,1.07,1.0714
1776664720,0.018291,-0.062267,,,,,,
1776664720,,,0.979523,0.98167,0.051,0.007,1.072,1.0732
1776664720,0.01881,-0.060738,0.97974,0.981801,0.053,0.01,1.066,1.0674
1776664720,0.018269,-0.061359,0.97937,,,,,
1776664720,,,,0.98146,0.053,0.01,1.07,1.0714
1776664720,0.018269,-0.061359,0.97937,0.98146,0.055,0.012,1.071,1.0725
1776664720,0.019108,,,,,,,
1776664720,,-0.061661,0.979122,0.981248,0.056,0.009,1.07,1.0715
1776664720,0.019108,-0.061661,0.979122,0.981248,0.057,0.011,,
1776664720,,,,,,,1.072,1.0736
1776664720,0.018635,-0.062115,,,,,,
1776664720,,,0.979465,0.98161,0.055,0.013,1.071,1.0725
1776664720,0.018276,-0.06147,0.979553,0.98165,0.058,0.012,1.071,1.0726
1776664720,0.018276,-0.06147,0.979553,0.98165,,,,
1776664720,,,,,0.055,0.012,1.069,1.0705
1776664720,0.019985,-0.061375,0.978462,0.980589,0.054,0.011,1.069,1.0704
1776664720,0.018536,-0.061039,,,,,,
1776664720,,,0.979275,0.98135,0.053,0.009,1.073,1.0743
1776664720,0.018536,-0.061039,0.979275,0.98135,0.054,0.009,1.074,1.0754
1776664720,0.018612,-0.062119,0.97963,,,,,
1776664720,,,,0.981773,0.057,0.009,1.071,1.0726
1776664720,0.019012,-0.062325,0.979759,0.981924,0.055,0.01,1.074,1.0755
1776664720,0.019012,-0.062325,,,,,,
1776664720,,,0.979759,0.981924,0.057,0.008,1.073,1.0745
1776664720,0.018753,-0.061462,0.979813,0.981918,0.061,0.012,1.071,1.0728
1776664720,0.018753,-0.061462,,,,,,
1776664720,,,0.979813,0.981918,0.056,0.009,1.074,1.0755
1776664720,0.020153,-0.061615,0.97916,0.981304,0.055,0.006,1.067,1.0684
1776664720,0.019028,-0.061607,0.979156,,,,,
1776664720,,,,0.981277,0.056,0.01,1.066,1.0675
1776664720,0.019028,-0.061607,0.979156,0.981277,0.053,0.011,1.071,1.0724
1776664720,0.018177,-0.062653,,,,,,
1776664720,,,0.979439,0.981609,0.056,0.011,1.071,1.0725
1776664720,0.019337,-0.062359,0.980289,0.982461,0.049,0.008,1.074,
1776664720,,,,,,,,1.0751
1776664720,0.019337,,,,,,,
1776664720,,-0.062359,0.980289,0.982461,0.053,0.008,1.071,1.0723
1776664720,0.019138,-0.061588,0.980137,0.982256,0.055,0.008,1.072,1.0734
1776664720,0.019894,-0.061707,0.980244,,,,,
1776664720,,,,0.982385,0.054,0.008,1.073,1.0744
1776664720,0.019894,-0.061707,0.980244,0.982385,0.053,0.01,,
1776664720,,,,,,,1.067,1.0684
1776664720,0.019558,-0.062176,,,,,,
1776664720,,,0.979153,0.98132,0.056,0.01,1.064,1.0655
1776664720,0.019558,-0.062176,0.979153,0.98132,0.055,0.01,1.068,1.0695
1776664720,0.018803,-0.061989,,,,,,
1776664721,,,0.979004,0.981145,0.055,0.012,1.068,1.0695
1776664721,0.019444,-0.060848,0.97937,0.981451,0.057,0.012,1.069,1.0706
1776664721,0.019444,-0.060848,,,,,,
1776664721,,,0.97937,0.981451,0.055,0.013,1.068,1.0695
1776664721,0.020248,-0.062389,0.979252,0.981446,0.057,0.014,1.075,1.0766
1776664721,0.019463,-0.062527,,,,,,
1776664721,,,0.980003,0.982189,0.05,0.009,1.074,1.0752
1776664721,0.019463,-0.062527,0.980003,0.982189,0.054,0.011,1.067,1.0684
1776664721,0.019878,-0.063164,,,,,,
1776664721,,,0.979332,0.981568,0.059,0.01,1.068,1.0697
1776664721,0.019878,-0.063164,0.979332,0.981568,0.056,0.007,1.074,1.0755
1776664721,0.019688,-0.061913,,,,,,
1776664721,,,0.980228,0.982379,0.057,0.011,1.079,1.0806
1776664721,0.019436,-0.061172,0.979618,0.981719,0.046,0.007,1.077,1.078
1776664721,0.019436,-0.061172,0.979618,,,,,
1776664721,,,,0.981719,0.048,0.012,1.08,1.0811
1776664721,0.020786,-0.06171,0.97868,0.980844,0.051,0.011,1.069,1.0703
1776664721,0.020733,-0.062134,,,,,,
1776664721,,,0.979534,0.981722,0.06,0.014,1.07,1.0718
1776664721,0.020733,-0.062134,0.979534,0.981722,0.057,0.012,1.076,1.0776
1776664721,0.020527,,,,,,,
1776664721,,-0.063354,0.978447,0.980711,0.056,0.012,1.073,1.0745
1776664721,0.020344,-0.062435,0.977127,0.979331,0.062,0.015,1.079,1.0809
1776664721,0.020344,-0.062435,,,,,,
1776664721,,,0.977127,0.979331,0.046,0.016,1.059,1.0601
1776664721,0.019405,-0.060368,0.979694,0.981744,0.059,0.016,1.055,1.0568
1776664721,0.019405,,,,,,,
1776664721,,-0.060368,0.979694,0.981744,0.065,0.007,1.059,1.061
1776664721,0.020428,-0.062374,0.978611,0.98081,0.061,0.011,1.055,1.0568
1776664721,0.020557,-0.063248,,,,,,
1776664721,,,0.978561,0.980819,0.06,0.014,1.061,1.0628
1776664721,0.020557,-0.063248,0.978561,0.980819,0.051,0.007,1.065,1.0662
1776664721,0.019733,-0.062172,0.980598,,,,,
1776664721,,,,0.982765,0.056,0.013,1.08,1.0815
1776664721,0.020241,-0.061455,0.978741,0.980877,0.051,0.012,1.058,1.0593
1776664721,0.020241,-0.061455,0.978741,,,,,
1776664721,,,,0.980877,0.059,0.009,1.068,1.0697
1776664721,0.019997,-0.061756,0.978775,0.980925,0.059,0.009,1.072,1.0737
1776664721,0.019573,-0.061611,,,,,,
1776664721,,,0.980709,0.982837,0.056,0.009,1.07,1.0715
1776664721,0.019573,-0.061611,0.980709,0.982837,0.056,0.007,1.069,1.0705
1776664721,0.020515,-0.062496,,,,,,
1776664721,,,0.978123,0.980332,0.058,0.007,1.077,1.0786
1776664721,0.020515,-0.062496,0.978123,0.980332,0.059,0.008,,
1776664721,,,,,,,1.076,1.0776
1776664721,0.019657,-0.06218,,,,,,
1776664721,,,0.979252,0.981421,0.058,0.009,1.075,1.0766
1776664721,0.020493,-0.061283,0.979778,0.981907,0.056,0.01,1.073,1.0745
1776664721,0.020493,,,,,,,
1776664721,,-0.061283,0.979778,0.981907,0.054,0.012,1.074,1.0754
1776664721,0.020542,-0.061371,0.978577,0.980714,0.054,0.009,1.074,1.0754
1776664721,0.019016,,,,,,,
1776664721,,-0.062115,0.978756,0.980909,0.056,0.006,1.071,1.0725
1776664721,0.019016,-0.062115,0.978756,0.980909,0.057,0.011,1.069,1.0706
1776664721,0.020302,-0.06221,,,,,,
1776664721,,,0.979893,0.982075,0.055,0.01,1.072,1.0735
1776664721,0.020302,-0.06221,0.979893,0.982075,0.054,0.01,1.072,1.0734
1776664721,0.01997,-0.061268,,,,,,
1776664721,,,0.979294,0.981412,0.052,0.01,1.072,1.0733
1776664721,0.020443,-0.061592,0.978676,0.980825,0.054,0.011,1.072,1.0734
1776664721,0.020443,-0.061592,,,,,,
1776664721,,,0.978676,0.980825,0.055,0.01,1.071,1.0725
1776664721,0.020489,-0.060745,0.978775,0.980872,0.056,0.008,1.073,1.0745
1776664721,0.018864,-0.061634,,,,,,
1776664721,,,0.979214,0.981333,0.056,0.009,1.074,1.0755
1776664721,0.018864,-0.061634,0.979214,0.981333,0.058,0.007,1.072,1.0736
1776664721,0.019909,,,,,,,
1776664721,,-0.062115,0.979404,0.981574,0.057,0.009,,
1776664721,,,,,,,1.071,1.0726
1776664721,0.020134,-0.061283,0.980171,0.982291,0.055,0.01,1.071,1.0725
1776664721,0.020134,,,,,,,
1776664721,0.019756,-0.061283,0.980171,0.982291,0.054,0.01,1.07,1.0714
1776664721,0.019756,-0.060665,0.980793,0.982866,0.057,0.012,1.075,1.0766
1776664721,,,,,,,1.072,1.0736
1776664721,0.019814,,,,,,,
1776664721,,-0.061905,0.980335,0.982488,0.056,0.007,1.073,1.0745
1776664721,0.019543,,,,,,,
1776664721,0.019543,-0.061771,0.979752,0.981891,0.06,0.008,1.078,1.0797
1776664721,,,,0.981891,0.062,0.008,1.075,1.0768
1776664721,0.019165,,,,,,,
1776664721,,-0.060783,0.97953,0.981602,0.06,0.006,1.071,1.0727
1776664721,0.019814,-0.061378,0.978699,0.980822,,,,
1776664721,,,,,0.059,0.007,1.069,1.0706
1776664721,0.019814,-0.061378,0.978699,0.980822,0.059,,,
1776664721,,,,,,0.008,1.07,1.0717
1776664721,0.019539,-0.061646,,,,,,
1776664721,,,0.978565,0.9807,0.056,0.007,1.07,1.0715
1776664721,0.020336,,,,,,,
1776664721,,-0.061703,0.979527,0.981679,0.057,0.008,1.068,1.0695
1776664721,0.020336,-0.061703,0.979527,0.981679,0.057,0.01,,
1776664721,,,,,,,1.068,1.0696
1776664721,0.018867,-0.060913,0.979767,0.98184,,,,
1776664721,,,,,0.058,0.01,1.067,1.0686
1776664721,0.018867,-0.060913,0.979767,0.98184,0.057,0.011,,
1776664721,,,,,,,1.071,1.0726
1776664721,0.019279,,,,,,,
1776664721,,-0.061443,0.97934,0.981455,0.057,0.013,1.069,1.0706
1776664721,0.020527,-0.060947,,,,,,
1776664721,,,0.979828,0.981936,0.056,0.009,1.07,1.0715
1776664721,0.020527,-0.060947,0.979828,0.981936,0.056,,,
1776664721,,,,,,0.009,1.072,1.0735
1776664721,0.019276,,,,,,,
1776664721,,-0.061367,0.979786,0.981895,0.053,0.013,1.079,1.0804
1776664721,0.020027,,,,,,,
1776664721,,-0.061657,0.980003,0.982145,0.055,0.013,,
1776664721,0.020027,-0.061657,0.980003,0.982145,,,1.075,1.0765
1776664721,,,,,0.053,0.011,1.071,1.0724
1776664721,0.02055,-0.060875,0.979099,0.981205,,,,
1776664721,0.02055,-0.060875,0.979099,0.981205,0.062,0.01,1.071,1.0727
1776664721,,,,,,,1.07,1.0718
1776664721,0.019917,-0.060284,0.978962,0.981018,0.058,0.012,1.066,
1776664721,0.019897,-0.060852,,,,,,1.0676
1776664721,,,0.979351,0.981441,0.061,0.01,1.069,1.0708
1776664721,0.019897,-0.060852,,,,,,
1776664721,,,0.979351,0.981441,0.061,0.01,1.068,1.0698
1776664721,0.020821,-0.062771,0.979053,0.981285,0.061,0.007,,
1776664721,,,,,,,1.069,1.0708
1776664721,0.020618,,,,,,,
1776664721,,-0.061733,0.979942,0.982101,0.063,0.01,1.07,1.0719
1776664721,0.020618,-0.061733,0.979942,0.982101,0.066,0.009,1.07,1.0721
1776664721,0.020798,,,,,,,
1776664721,,-0.061199,0.978542,0.980675,0.06,0.011,1.068,1.0697
1776664721,0.0215,-0.060871,0.978943,0.981069,,,,
1776664721,,,,,0.062,0.012,1.072,1.0739
1776664721,0.0215,-0.060871,0.978943,0.981069,0.056,0.01,1.063,1.0645
1776664721,0.02,-0.06176,0.979271,,,,,
1776664721,,,,0.98142,0.057,0.01,1.059,1.0606
1776664721,0.02,,,,,,,
1776664721,,-0.06176,0.979271,0.98142,0.068,0.005,1.07,1.0722
1776664721,0.020683,-0.06316,0.977924,0.98018,,,,
1776664721,,,,,0.063,0.007,1.061,1.0629
1776664721,0.020966,,,,,,,
1776664721,,-0.061405,0.978035,0.980185,0.064,0.007,1.071,1.0729
1776664721,0.020966,-0.061405,0.978035,0.980185,0.052,0.009,,
1776664721,,,,,,,1.066,1.0673
1776664721,0.020679,-0.060852,,,,,,
1776664721,,,0.9781,0.980209,0.061,0.008,1.06,1.0618
1776664721,0.021488,-0.062416,0.977562,0.979788,0.065,0.005,1.077,1.079
1776664721,0.021488,,,,,,,
1776664721,,-0.062416,0.977562,0.979788,0.06,0.003,1.058,1.0597
1776664721,0.020405,-0.062481,0.979324,0.981528,0.069,0.012,1.066,
1776664721,,,,,,,,1.0683
1776664721,0.020622,-0.062359,,,,,,
1776664721,,,0.979404,0.981604,0.056,0.007,1.067,1.0685
1776664721,0.020622,-0.062359,0.979404,0.981604,0.055,0.008,1.075,1.0764
1776664721,0.020832,-0.061695,0.980167,0.982328,0.057,0.009,1.069,1.0706
1776664721,0.020832,-0.061695,0.980167,0.982328,0.05,0.007,1.073,
1776664721,,,,,,,,1.0742
1776664721,0.02071,-0.061527,,,,,,
1776664721,,,0.979366,0.981516,0.05,0.013,1.078,1.0792
1776664721,0.0219,-0.061653,0.978512,0.980697,0.049,0.016,1.064,1.0652
1776664721,0.0219,,,,,,,
1776664721,,-0.061653,0.978512,0.980697,0.055,0.015,1.085,1.0865
1776664721,0.019962,-0.060299,0.978622,0.980682,0.052,0.012,1.065,1.0663
1776664721,0.017857,,,,,,,
1776664721,,-0.060875,0.977711,0.979767,0.059,0.012,1.066,1.0677
1776664721,0.017857,-0.060875,0.977711,0.979767,0.058,0.011,1.069,1.0706
1776664721,0.020977,-0.061588,0.979599,,,,,
1776664721,,,,0.981757,0.057,0.014,1.059,1.0606
1776664721,0.019829,-0.060616,0.980076,0.982149,0.058,0.011,1.064,
1776664721,,,,,,,,1.0656
1776664721,0.019829,-0.060616,,,,,,
1776664721,,,0.980076,0.982149,0.054,0.01,1.056,1.0574
1776664721,0.021259,-0.061077,0.979927,0.982059,0.057,0.013,1.058,1.0596
1776664721,0.021259,-0.061077,,,,,,
1776664721,,,0.979927,0.982059,0.06,0.01,1.064,1.0657
1776664721,0.020718,-0.061062,0.978584,0.980706,0.056,0.01,1.066,1.0675
1776664721,0.018738,,,,,,,
1776664721,,-0.060425,0.979038,0.98108,0.058,0.011,1.072,1.0736
1776664721,0.018738,-0.060425,0.979038,0.98108,0.058,0.009,1.075,1.0766
1776664721,0.02047,-0.060783,0.979404,,,,,
1776664721,,,,0.981502,0.054,0.012,1.072,1.0734
1776664721,0.020554,-0.060898,0.980698,0.982801,0.055,0.01,,
1776664721,,,,,,,1.07,1.0715
1776664721,0.020554,,,,,,,
1776664721,,-0.060898,0.980698,0.982801,0.058,0.013,1.07,1.0716
1776664721,0.019802,-0.061462,0.979404,0.981531,0.057,0.012,1.074,1.0756
1776664721,0.019802,,,,,,,
1776664721,,-0.061462,0.979404,0.981531,0.058,0.01,1.072,1.0736
1776664721,0.020996,-0.060497,0.979885,0.981975,0.057,0.008,1.069,1.0705
1776664721,0.019444,-0.060551,0.980793,,,,,
1776664721,,,,0.982853,0.059,0.008,1.069,1.0707
1776664721,0.019444,-0.060551,0.980793,0.982853,0.059,0.005,1.07,1.0716
1776664721,0.020325,-0.061016,,,,,,
1776664721,,,0.978691,0.980802,0.056,0.009,1.068,1.0695
1776664721,0.020321,-0.060867,0.980923,0.983019,0.06,0.006,1.07,1.0717
1776664721,0.020321,-0.060867,,,,,,
1776664721,,,0.980923,0.983019,0.058,0.005,1.07,1.0716
1776664721,0.018658,-0.06147,0.978256,0.980363,0.058,0.007,1.068,1.0696
1776664721,0.020222,-0.060108,0.978638,,,,,
1776664721,,,,0.98069,0.061,0.007,1.066,1.0678
1776664721,0.020222,-0.060108,0.978638,0.98069,0.061,0.01,1.064,1.0658
1776664721,0.018501,-0.058544,,,,,,
1776664721,,,0.978413,0.980337,0.057,0.008,1.068,1.0695
1776664721,0.018501,-0.058544,0.978413,0.980337,0.058,,,
1776664721,,,,,,0.012,1.07,1.0716
1776664721,0.018932,-0.060032,,,,,,
1776664721,,,0.979748,0.981768,0.06,0.013,1.072,1.0738
1776664721,0.020172,-0.060905,0.979553,0.981652,0.061,0.011,1.067,1.0688
1776664721,0.020172,-0.060905,,,,,,
1776664721,,,0.979553,0.981652,0.056,0.01,1.071,1.0725
1776664721,0.018379,-0.059856,0.98074,0.982736,0.061,0.008,1.071,1.0728
1776664721,0.019321,-0.059349,,,,,,
1776664721,,,0.97961,0.981597,0.062,0.007,1.071,1.0728
1776664721,0.019321,-0.059349,0.97961,0.981597,0.059,0.011,1.071,1.0727
1776664721,0.020481,-0.059032,,,,,,
1776664721,,,0.978657,0.980649,0.059,0.011,1.066,1.0677
1776664721,0.018532,-0.059425,0.979862,0.981837,0.062,0.012,1.07,1.0719
1776664721,0.018532,-0.059425,,,,,,
1776664721,,,0.979862,0.981837,0.06,0.012,1.068,1.0698
1776664721,0.019539,-0.060349,0.977562,0.979618,0.06,0.015,1.069,1.0708
1776664721,0.019539,-0.060349,,,,,,
1776664721,,,0.977562,0.979618,0.058,0.016,1.07,1.0717
1776664721,0.020382,-0.060371,0.980076,0.982145,0.058,0.015,1.07,1.0717
1776664721,0.018761,-0.059872,,,,,,
1776664721,,,0.977306,0.979318,0.055,0.015,1.069,1.0705
1776664721,0.018761,-0.059872,0.977306,0.979318,0.055,0.011,1.067,
1776664721,,,,,,,,1.0685
1776664721,0.020267,-0.059311,,,,,,
1776664721,,,0.979778,0.981781,0.059,0.01,1.073,1.0747
1776664721,0.01833,-0.059639,0.979733,0.981717,0.056,0.011,1.073,1.0745
1776664721,0.01833,-0.059639,0.979733,0.981717,0.058,0.011,1.071,1.0726
1776664721,0.019283,-0.060528,0.979485,0.981542,0.058,0.008,1.07,
1776664721,,,,,,,,1.0716
1776664721,0.019283,,,,,,,
1776664721,,-0.060528,0.979485,0.981542,0.058,0.006,1.071,1.0726
1776664721,0.018707,-0.058968,0.979652,0.981604,0.058,0.007,1.071,1.0726
1776664721,0.018749,-0.059978,0.97916,,,,,
1776664721,,,,0.981175,0.054,0.009,1.072,1.0734
1776664721,0.018749,-0.059978,0.97916,0.981175,0.055,0.007,1.069,1.0704
1776664721,0.020439,-0.059513,,,,,,
1776664721,,,0.979614,0.981633,0.054,0.006,1.07,1.0714
1776664721,0.018791,-0.059128,0.978626,0.980591,0.053,0.006,1.072,1.0733
1776664721,0.018791,-0.059128,,,,,,
1776664721,,,0.978626,0.980591,0.054,0.009,1.07,1.0714
1776664721,0.017925,-0.059391,0.979591,0.981554,0.052,0.008,1.07,1.0713
1776664721,0.019695,-0.059521,,,,,,
1776664721,,,0.979778,0.981782,0.057,0.006,1.077,1.0785
1776664721,0.019695,-0.059521,0.979778,0.981782,0.056,0.009,1.073,1.0745
1776664721,0.019272,-0.059177,,,,,,
1776664721,,,0.980045,0.982019,0.056,0.011,1.068,1.0695
1776664721,0.019272,-0.059177,0.980045,0.982019,0.059,0.009,1.065,1.0667
1776664721,0.019321,,,,,,,
1776664721,,-0.059937,0.980515,0.982535,0.049,0.013,1.063,1.0642
1776664721,0.018902,-0.059284,0.979637,0.981611,0.062,0.011,1.077,1.0788
1776664721,0.018902,-0.059284,,,,,,
1776664721,,,0.979637,0.981611,0.052,0.009,1.062,1.0633
1776664721,0.017982,-0.059093,0.980011,0.981956,0.051,0.013,1.068,1.0693
1776664721,0.018616,-0.058655,,,,,,
1776664721,,,0.979755,0.981686,0.056,0.008,1.066,1.0675
1776664721,0.018616,-0.058655,0.979755,0.981686,0.05,0.012,1.075,
1776664721,,,,,,,,1.0762
1776664721,0.019466,-0.058517,,,,,,
1776664721,,,0.980625,0.982562,0.063,0.013,1.084,1.0859
1776664721,0.017937,-0.05862,0.979958,0.981873,0.059,0.011,1.063,1.0647
1776664721,0.017937,,,,,,,
1776664721,,-0.05862,0.979958,0.981873,0.06,0.014,1.085,1.0867
1776664721,0.018585,-0.0592,0.978687,0.980652,0.053,0.014,1.069,1.0704
1776664721,0.018585,-0.0592,,,,,,
1776664721,,,0.978687,0.980652,0.058,0.007,1.076,1.0776
1776664721,0.018986,-0.057571,0.979633,0.981507,0.055,0.004,1.079,1.0804
1776664721,0.016968,-0.057579,,,,,,
1776664721,,,0.979649,0.981486,0.051,0.006,1.063,1.0642
1776664721,0.016968,-0.057579,0.979649,0.981486,0.059,0.008,1.061,1.0627
1776664721,0.019196,-0.058163,,,,,,
1776664721,,,0.980553,0.982464,0.044,0.004,1.059,1.0599
1776664721,0.017677,-0.058113,0.980782,0.982661,0.05,0.008,1.066,1.0672
1776664721,0.017677,-0.058113,0.980782,,,,,
1776664721,,,,0.982661,0.051,0.007,1.058,1.0593
1776664721,0.017036,-0.05806,0.981579,0.983442,0.051,0.007,1.066,1.0672
1776664721,0.017036,-0.05806,0.981579,,,,,
1776664721,,,,0.983442,0.052,0.008,1.065,1.0663
1776664721,0.019146,-0.058044,0.980003,0.981907,0.053,0.007,1.07,1.0713
1776664721,0.017437,-0.056957,,,,,,
1776664721,,,0.980743,0.982551,0.055,0.007,1.073,1.0744
1776664721,0.017437,-0.056957,0.980743,0.982551,0.054,0.004,1.073,1.0744
1776664721,0.018734,-0.057674,,,,,,
1776664721,,,0.981136,0.983009,0.058,0.006,1.07,1.0716
1776664721,0.018829,-0.059753,0.979164,0.981166,0.056,0.008,1.071,1.0725
1776664721,0.018829,-0.059753,,,,,,
1776664721,,,0.979164,0.981166,0.054,0.006,1.071,1.0724
1776664721,0.01992,-0.058552,0.979553,0.981475,0.054,0.01,1.069,1.0704
1776664721,,-0.057899,0.978439,0.980353,0.054,0.008,1.068,1.0694
1776664721,0.01992,,,,,,,
1776664721,,-0.057899,0.978439,0.980353,0.056,0.008,1.071,1.0725
1776664721,0.018944,-0.057877,0.979374,0.981265,0.057,0.009,1.072,1.0736
1776664721,0.018944,-0.057877,,,,,,
1776664721,,,0.979374,0.981265,0.056,0.008,1.073,
1776664721,0.018333,-0.058907,0.979614,0.981555,,,,1.0745
1776664721,,,,,0.051,0.008,1.072,1.0732
1776664721,0.018608,-0.05909,0.979721,0.981678,0.05,0.007,1.069,
1776664721,,,,,,,,1.0702
1776664721,0.018608,-0.05909,0.979721,,,,,
1776664721,,,,0.981678,0.053,0.006,1.071,1.0723
1776664721,0.018608,,,,,,,
1776664721,,-0.058144,0.979748,0.981648,0.054,0.011,,
1776664721,,,,,,,1.07,1.0714
1776664721,0.019424,-0.05843,,,,,,
1776664721,,,0.979187,0.981121,0.052,0.006,1.071,1.0723
